;outstanding_balance;age;dslp;dsldc;antiquity;feature;installment_amount;target
530;500.0;67;63;87;2200;0.7105263157894737;95.0;0
531;4400.0;39;81;59;1800;0.7333333333333333;120.0;1
532;3500.0;61;2085;81;2300;1.0;250.0;1
533;1200.0;56;74;76;800;1.1428571428571428;60.0;1
534;1400.0;42;74;62;2900;0.4583333333333333;100.0;1
535;6200.0;44;256;64;500;0.5;300.0;1
536;1500.0;78;410;98;400;0.5;150.0;0
537;600.0;78;441;98;400;0.5;150.0;0
538;1500.0;67;67;87;2900;0.5217391304347826;120.0;0
539;300.0;57;66;77;3100;0.9166666666666666;20.0;0
540;500.0;55;63;75;1200;0.5789473684210527;70.0;1
541;1700.0;35;500;55;400;1.0;200.0;0
542;2800.0;60;77;80;300;0.7142857142857143;175.0;0
543;1300.0;48;366;68;300;0.5;100.0;0
544;6400.0;57;107;77;400;3.0;300.0;1
545;1000.0;61;3726;81;3900;1.0;100.0;1
546;3300.0;64;444;84;400;2.0;420.0;1
547;1200.0;52;544;72;600;1.0;200.0;1
548;2000.0;47;102;67;400;0.25;100.0;0
549;1500.0;56;79;76;2100;0.8571428571428571;70.0;0
550;2900.0;35;346;55;300;1.0;250.0;0
552;1800.0;36;67;56;100;0.5;300.0;0
553;3000.0;53;402;73;600;1.0;300.0;1
554;7400.0;61;67;81;2800;0.4;150.0;1
555;1300.0;45;58;65;1700;0.75;60.0;1
556;2000.0;61;61;81;2600;0.5384615384615384;110.0;1
557;6600.0;51;66;71;200;2.0;300.0;0
558;3200.0;49;54;69;600;2.0;200.0;1
559;400.0;45;61;65;2700;0.6875;50.0;0
560;3800.0;34;296;54;600;1.0;250.0;1
561;200.0;69;79;89;2600;0.95;30.0;0
562;2400.0;37;505;57;400;0.5;200.0;1
563;2400.0;45;55;65;800;0.6666666666666666;200.0;1
564;2900.0;65;111;85;300;1.0;200.0;1
565;7700.0;60;298;80;300;2.0;325.0;0
566;9600.0;75;284;95;700;0.5;200.0;0
567;22500.0;61;61;81;700;2.0;220.0;1
568;600.0;55;62;75;500;0.6666666666666666;150.0;1
569;71700.0;56;55;76;2800;1.5;1000.0;0
570;3300.0;46;61;66;100;1.0;200.0;0
571;1500.0;51;81;71;1600;0.5882352941176471;100.0;0
572;1200.0;78;202;98;400;1.0;120.0;0
573;5900.0;43;78;63;200;0.8333333333333334;150.0;1
574;1000.0;56;78;76;300;0.5333333333333333;50.0;1
575;1900.0;55;70;75;2900;0.9285714285714286;100.0;0
576;400.0;63;475;83;400;1.0;100.0;1
577;3700.0;71;55;91;3200;1.0;110.0;1
578;900.0;50;82;70;1800;2.3333333333333335;70.0;1
579;3000.0;78;147;98;500;4.0;200.0;0
580;2400.0;47;81;67;400;0.5;70.0;0
581;1500.0;41;3399;61;3300;0.5;125.0;0
582;900.0;56;54;76;600;3.0;465.97;0
583;1300.0;58;53;78;700;2.6666666666666665;300.0;1
584;11900.0;50;140;70;400;2.0;250.0;0
585;5900.0;41;62;61;500;2.0;175.0;1
586;1200.0;43;54;63;400;0.5;120.0;0
587;1000.0;61;54;81;3900;0.6666666666666666;80.0;0
588;1800.0;53;105;73;300;2.0;250.0;0
589;200.0;59;61;79;3300;0.7647058823529411;35.0;1
590;2300.0;54;384;74;300;1.0;180.0;0
592;1700.0;32;63;52;100;0.6666666666666666;200.0;1
593;700.0;69;51;89;700;0.6666666666666666;125.0;0
594;2700.0;68;56;88;100;0.6666666666666666;500.0;1
595;700.0;37;499;57;400;2.0;246.31;1
596;1600.0;49;139;69;500;4.0;150.0;0
597;900.0;42;476;62;400;0.5;125.0;1
598;1000.0;38;99;58;700;7.0;150.0;1
599;4700.0;52;111;72;400;2.0;200.0;0
600;300.0;53;99;73;300;5.0;100.0;0
601;3400.0;36;139;56;100;1.0;250.0;0
602;9700.0;61;72;81;1700;0.625;175.0;1
603;800.0;66;51;86;2200;1.2;60.0;1
604;1300.0;61;3522;81;3600;1.0;240.0;0
605;700.0;61;3605;81;3600;0.5;100.0;0
606;4600.0;84;175;104;700;2.3333333333333335;250.0;0
607;5900.0;63;140;83;100;1.0;220.0;0
608;53400.0;48;106;68;600;3.0;1000.0;0
609;1000.0;65;561;85;500;1.0;170.0;0
610;2100.0;41;378;61;300;1.0;170.0;1
611;4700.0;77;52;97;700;1.5;200.0;0
612;700.0;52;499;72;400;2.0;150.0;1
613;1600.0;38;300;58;400;1.0;250.0;0
614;800.0;50;506;70;500;1.0;150.0;1
615;800.0;48;356;68;600;1.0;70.0;0
616;4300.0;45;121;65;400;7.0;250.0;0
617;2600.0;45;219;65;400;4.0;250.0;0
618;600.0;43;2822;63;2800;2.0;150.0;0
619;600.0;70;71;90;500;0.4444444444444444;125.0;0
620;6700.0;50;171;70;100;1.0;300.0;0
621;2700.0;60;123;80;300;8.0;150.0;0
622;11300.0;82;52;102;2800;0.5588235294117647;300.0;0
623;600.0;39;72;59;2900;0.4444444444444444;55.0;0
624;1200.0;61;1775;81;3000;1.0;75.0;0
625;1900.0;42;58;62;100;1.0;110.0;0
626;2100.0;52;233;72;200;1.0;150.0;0
627;2800.0;51;624;71;600;1.0;200.0;0
628;1600.0;44;448;64;400;1.0;300.0;0
629;1200.0;30;580;50;400;1.0;120.0;0
630;5200.0;63;171;83;800;3.0;300.0;0
631;1700.0;57;52;77;400;1.0;160.0;0
632;1200.0;52;112;72;400;4.0;250.0;0
633;1500.0;68;52;88;400;2.0;150.0;0
634;1900.0;56;58;76;500;2.0;100.0;1
635;1700.0;48;89;68;2100;0.4782608695652174;100.0;0
636;400.0;54;79;74;2700;0.625;60.0;0
637;7300.0;56;1789;76;1700;2.0;250.0;0
638;2700.0;78;59;98;2300;1.1538461538461537;50.0;1
639;3100.0;40;53;60;500;2.5;250.0;1
640;800.0;45;110;65;500;6.5;100.0;0
641;11200.0;68;82;88;400;0.4;345.0;1
642;1400.0;65;116;85;300;4.0;120.0;1
643;3000.0;44;52;64;3300;0.8666666666666667;150.0;1
644;600.0;61;51;81;3200;1.0;100.0;1
645;4900.0;51;51;71;500;3.0;300.0;1
646;3300.0;49;61;69;600;0.5;220.0;0
647;400.0;59;687;79;600;0.3333333333333333;100.0;0
648;500.0;79;58;99;300;0.7777777777777778;100.0;1
649;2400.0;61;61;81;2400;0.92;150.0;0
650;9500.0;61;61;81;400;1.6666666666666667;250.0;0
651;4100.0;46;467;66;600;2.0;170.0;0
652;1600.0;66;59;86;400;4.0;180.0;1
653;4300.0;51;142;71;700;5.0;500.0;0
654;3000.0;50;81;70;300;0.6666666666666666;300.0;0
655;1200.0;47;81;67;2700;0.7142857142857143;175.0;0
656;3700.0;61;62;81;2900;0.6;200.0;1
657;6700.0;45;62;65;400;1.5;300.0;1
658;3800.0;58;165;78;100;0.3333333333333333;200.0;0
659;2100.0;61;81;81;2900;1.0;170.0;1
660;5600.0;68;61;88;500;5.0;250.0;1
661;1000.0;56;60;76;2900;0.42857142857142855;100.0;0
662;5400.0;72;61;92;200;1.0;250.0;0
663;3700.0;61;54;81;500;3.0;160.0;0
664;3700.0;70;62;90;400;2.0;200.0;1
665;1900.0;67;82;87;1700;0.7647058823529411;100.0;0
666;6900.0;50;291;70;500;2.0;300.0;0
667;2900.0;58;760;78;700;2.0;200.0;0
668;400.0;38;62;58;2800;1.0;110.0;1
669;4800.0;63;60;83;400;0.7333333333333333;120.0;0
670;1400.0;61;2750;81;2700;0.5;120.0;1
671;1800.0;55;515;75;400;0.6666666666666666;200.0;0
672;1300.0;66;125;86;300;5.0;130.0;0
673;1200.0;39;420;59;300;1.0;300.0;1
674;3100.0;60;107;80;700;4.5;200.0;1
675;2500.0;48;56;68;400;1.5;250.0;1
676;600.0;64;51;84;1200;0.875;50.0;1
677;8900.0;54;198;74;400;1.0;350.0;0
678;900.0;41;78;61;3200;0.55;115.0;1
679;1300.0;52;2767;72;2700;1.0;150.0;0
680;700.0;55;64;75;700;2.0;150.0;0
681;4200.0;54;634;74;700;1.0;300.0;0
682;1500.0;40;59;60;500;1.0;150.0;1
683;2100.0;60;64;80;400;4.0;120.0;0
684;5200.0;41;484;61;400;1.0;200.0;0
685;1700.0;51;52;71;500;2.3333333333333335;130.0;0
686;1500.0;48;52;68;100;0.6;400.0;0
687;900.0;43;69;63;1500;0.5;50.0;1
688;3500.0;48;268;68;400;1.0;220.0;1
689;3500.0;48;568;68;500;0.5;220.0;1
690;2200.0;48;449;68;500;0.5;200.0;1
691;400.0;40;779;60;700;1.0;100.0;0
692;2800.0;67;499;87;600;1.0;470.0;0
693;2200.0;61;811;81;800;1.0;200.0;0
694;1100.0;50;114;70;400;3.5;120.0;1
695;2400.0;43;58;63;200;1.0;200.0;0
696;1100.0;54;80;74;2400;0.8181818181818182;60.0;0
697;5500.0;57;119;77;600;14.0;250.0;0
698;2100.0;61;81;81;3500;1.0;100.0;0
699;1400.0;40;80;60;1500;0.6428571428571429;100.0;0
700;1000.0;61;111;81;2400;0.35;50.0;0
701;1000.0;69;81;89;3000;0.782608695652174;60.0;1
702;3700.0;44;71;64;400;0.42857142857142855;200.0;0
703;1500.0;64;261;84;600;1.0;130.0;0
704;700.0;51;256;71;200;0.5;185.0;1
705;5100.0;51;58;71;200;1.3333333333333333;200.0;0
706;1000.0;47;59;67;3600;1.0;80.0;1
707;2800.0;37;56;57;100;2.0;200.0;1
708;6600.0;61;81;81;2400;1.0;150.0;0
709;2400.0;65;511;85;400;2.0;120.0;1
710;800.0;45;51;65;3100;0.6666666666666666;60.0;1
711;5300.0;48;85;68;200;0.875;200.0;0
712;600.0;49;114;69;400;2.0;125.0;1
713;6400.0;55;168;75;100;1.0;500.0;0
714;1200.0;43;81;63;1800;0.8888888888888888;50.0;0
715;3400.0;73;58;93;100;2.0;150.0;1
716;4300.0;56;60;76;500;2.0;250.0;1
717;3500.0;42;361;62;300;0.25;170.0;0
718;3500.0;62;59;82;2200;0.7777777777777778;200.0;1
719;700.0;61;64;81;3100;0.7142857142857143;60.0;0
720;2900.0;60;108;80;100;1.0;150.0;0
721;2500.0;42;689;62;600;1.0;200.0;0
722;1000.0;61;68;81;2700;0.8888888888888888;60.0;0
723;1100.0;86;66;106;2800;0.5263157894736842;60.0;0
724;1200.0;75;61;95;400;0.6666666666666666;100.0;0
725;600.0;59;61;79;300;1.0;45.0;1
726;1300.0;61;78;81;2800;0.7777777777777778;50.0;0
727;400.0;39;600;59;400;0.5;90.3;0
728;6900.0;49;59;69;500;0.5238095238095238;70.0;0
729;400.0;36;69;56;2500;0.5384615384615384;40.0;0
730;800.0;68;60;88;2800;0.8571428571428571;60.0;0
732;1500.0;61;64;81;2500;0.7727272727272727;130.0;1
733;2600.0;52;124;72;100;1.0;150.0;0
734;600.0;49;120;69;500;5.0;100.0;1
735;4600.0;39;64;59;400;0.47368421052631576;245.0;0
736;600.0;61;277;81;700;1.0;100.0;0
737;2300.0;41;111;61;100;1.0;200.0;0
738;2500.0;70;62;90;2100;0.5;120.0;0
739;1400.0;68;63;88;300;3.0;150.0;0
740;9000.0;54;60;74;700;0.75;400.0;1
741;1200.0;51;111;71;100;1.0;90.0;1
742;1900.0;51;124;71;100;1.0;145.0;0
743;1500.0;53;53;73;2400;0.6666666666666666;100.0;0
744;2000.0;68;62;88;2200;0.5;110.0;0
745;2100.0;40;228;60;200;1.0;80.0;0
747;25700.0;52;52;72;1900;1.0;200.0;1
748;2500.0;36;168;56;100;0.3333333333333333;100.0;0
749;3800.0;35;80;55;100;0.6666666666666666;120.0;1
750;2900.0;60;74;80;2200;2.0;200.0;0
751;5200.0;46;58;66;600;0.5;220.0;0
752;21200.0;56;63;76;2500;1.0416666666666667;200.0;0
753;3700.0;53;688;73;600;1.0;100.0;0
754;3800.0;38;58;58;3300;0.7333333333333333;160.0;0
755;3000.0;60;58;80;1100;0.5714285714285714;250.0;0
756;700.0;-250;58;-230;500;0.5;250.0;0
757;1000.0;44;61;64;600;0.5;180.0;0
758;700.0;50;796;70;700;0.5;352.84;0
759;28000.0;70;52;90;1000;1.0;200.0;1
760;6100.0;60;52;80;1600;1.0;220.0;1
761;5500.0;60;51;80;500;1.2857142857142858;475.0;0
762;700.0;46;52;66;1500;0.9411764705882353;50.0;0
763;4100.0;60;53;80;400;2.0;300.0;0
764;8500.0;52;53;72;100;1.0;200.0;1
766;2300.0;46;56;66;600;1.1111111111111112;200.0;1
767;18400.0;60;55;80;1200;1.5;200.0;0
768;5500.0;54;2314;74;3000;1.0;200.0;1
769;16600.0;60;69;80;2400;1.25;250.0;1
770;8800.0;45;1314;65;1300;2.0;150.0;0
771;4000.0;61;3097;81;3100;0.3333333333333333;125.0;0
772;11100.0;44;56;64;600;1.0;400.0;0
773;25000.0;60;208;80;400;3.0;300.0;1
774;4800.0;60;53;80;1300;0.5;250.0;0
775;1700.0;70;875;90;800;1.0;300.0;1
776;5200.0;40;64;60;1200;0.4;230.0;0
777;800.0;31;865;51;800;1.0;165.0;0
778;1900.0;43;752;63;700;0.5;170.0;0
779;700.0;43;78;63;600;0.875;100.0;1
780;1600.0;35;78;55;300;0.875;100.0;1
826;1000.0;61;61;81;2900;0.5925925925925926;100.0;0
828;2500.0;53;274;73;200;1.0;200.0;0
829;1600.0;60;58;80;1500;0.6666666666666666;150.0;1
830;1700.0;60;58;80;1900;1.6666666666666667;145.0;0
831;9900.0;35;54;55;100;2.0;350.0;0
832;5600.0;47;65;67;100;0.42857142857142855;200.0;0
833;1200.0;43;62;63;2800;1.0;150.0;1
834;1300.0;64;2239;84;2200;1.0;200.0;0
835;600.0;60;56;80;1100;2.6;100.0;1
836;1500.0;60;55;80;1000;1.0;150.0;0
837;700.0;38;60;58;900;1.0;150.0;1
838;6600.0;64;76;84;800;1.0;250.0;1
839;700.0;60;85;80;1200;0.6666666666666666;200.0;0
840;5400.0;43;183;63;100;1.0;150.0;0
841;9100.0;34;63;54;3700;2.3333333333333335;200.0;1
842;8000.0;60;55;80;1600;3.6666666666666665;160.0;1
845;500.0;13;63;33;800;0.9;50.0;0
847;800.0;66;58;86;4300;0.7755102040816326;50.0;1
848;10700.0;62;58;82;400;0.32142857142857145;250.0;0
849;2300.0;61;63;81;700;0.7333333333333333;50.0;1
850;5100.0;48;58;68;800;0.7027027027027027;100.0;0
851;2300.0;55;58;75;2500;0.7105263157894737;90.0;0
852;500.0;61;63;81;3600;0.5;60.0;1
853;3900.0;49;62;69;1100;0.7857142857142857;50.0;1
854;4700.0;65;71;85;300;0.5;60.0;0
855;1700.0;41;1849;61;1800;1.0;100.0;0
856;10100.0;34;58;54;2200;1.2941176470588236;120.0;1
857;12300.0;57;58;77;2600;0.8536585365853658;105.0;1
858;3700.0;61;58;81;2800;0.7096774193548387;50.0;1
859;5700.0;52;122;72;100;1.0;150.0;0
860;4300.0;47;64;67;2500;0.5384615384615384;150.0;0
861;17800.0;60;58;80;400;5.0;220.0;1
862;1500.0;60;58;80;600;0.6666666666666666;200.0;0
863;4200.0;123;52;143;1400;0.7777777777777778;400.0;0
864;2600.0;59;63;79;700;1.125;100.0;0
865;2000.0;45;3446;65;3400;2.0;180.0;1
866;12000.0;52;58;72;2500;0.8571428571428571;110.0;1
867;22800.0;75;62;95;2500;2.2222222222222223;200.0;0
868;21800.0;56;59;76;2500;1.8;270.0;0
869;6600.0;69;58;89;2300;0.6129032258064516;50.0;1
870;1500.0;42;55;62;500;1.375;50.0;1
871;1100.0;72;62;92;3300;0.6785714285714286;60.0;0
873;5200.0;66;373;86;600;4.0;100.0;1
874;800.0;52;736;72;900;0.5;100.0;0
875;800.0;61;59;81;2800;0.5384615384615384;50.0;0
876;1100.0;55;59;75;1400;0.6363636363636364;60.0;1
877;900.0;46;58;66;900;0.8333333333333334;100.0;1
878;7500.0;59;458;79;700;3.0;200.0;0
879;28300.0;67;59;87;2900;0.7307692307692307;100.0;1
880;1600.0;56;2837;76;2800;1.0;100.0;1
881;2900.0;40;65;60;2100;2.5454545454545454;125.0;1
882;800.0;60;65;80;1400;2.3333333333333335;200.0;0
883;8400.0;60;65;80;1800;0.6666666666666666;200.0;1
884;8600.0;63;58;83;2300;0.7727272727272727;100.0;0
885;1900.0;57;58;77;3300;0.5833333333333334;50.0;0
886;1000.0;60;59;80;1400;1.6;150.0;0
887;4600.0;65;58;85;3300;0.5882352941176471;60.0;0
888;1600.0;67;90;87;700;0.6923076923076923;100.0;0
889;2700.0;50;58;70;1100;0.65625;60.0;1
890;7400.0;61;58;81;1900;0.6521739130434783;30.0;0
891;2000.0;61;58;81;2800;0.65;75.0;1
892;9800.0;35;58;55;2700;0.8181818181818182;50.0;1
893;10900.0;42;60;62;2500;0.8636363636363636;100.0;1
894;1900.0;61;58;81;900;1.1538461538461537;60.0;0
895;2800.0;54;59;74;600;1.0;80.0;0
896;8100.0;48;53;68;100;2.0;400.0;0
898;11600.0;61;81;81;2600;0.8571428571428571;30.0;1
899;900.0;53;59;73;600;0.5;50.0;0
900;12700.0;69;58;89;3000;0.8333333333333334;200.0;0
901;8600.0;46;58;66;600;0.7058823529411765;100.0;1
902;10000.0;61;59;81;2600;0.75;50.0;1
903;5200.0;39;79;59;1000;1.0;100.0;1
904;2000.0;75;68;95;3000;0.38461538461538464;70.0;0
905;900.0;58;64;78;1500;0.7241379310344828;60.0;1
906;4400.0;60;88;80;1900;0.42105263157894735;100.0;0
907;600.0;66;59;86;2400;0.7692307692307693;25.0;1
908;2300.0;56;58;76;1000;0.5625;40.0;1
909;200.0;35;61;55;2000;0.6666666666666666;87.58;0
910;900.0;61;95;81;3600;0.5;30.0;0
911;5700.0;56;58;76;700;0.75;70.0;1
912;1000.0;61;76;81;3400;0.8571428571428571;60.0;1
913;10100.0;66;60;86;700;0.8823529411764706;60.0;0
914;7400.0;62;491;82;400;1.0;200.0;0
915;2000.0;60;54;80;1200;0.5;220.0;0
916;700.0;47;62;67;700;0.5333333333333333;60.0;0
917;6000.0;38;62;58;500;0.3684210526315789;110.0;1
918;7200.0;56;281;76;200;1.0;100.0;0
919;3100.0;60;2179;80;2100;1.0;500.0;0
920;1000.0;60;55;80;900;3.0;83.0;1
921;5600.0;49;61;69;700;0.5238095238095238;60.0;0
922;2300.0;52;63;72;900;0.6428571428571429;100.0;1
923;2700.0;58;61;78;600;0.6333333333333333;60.0;1
924;5300.0;30;63;50;700;0.7857142857142857;50.0;0
925;3600.0;60;64;80;1900;0.6666666666666666;400.0;0
926;3500.0;30;63;50;700;0.7857142857142857;50.0;0
927;800.0;62;70;82;1200;3.5;125.0;1
928;4000.0;51;67;71;700;0.5294117647058824;150.0;0
929;6300.0;56;63;76;2900;0.8571428571428571;60.0;1
930;2500.0;38;63;58;2100;0.5405405405405406;100.0;0
931;19900.0;40;61;60;2200;2.888888888888889;600.0;1
932;26200.0;56;64;76;1900;0.8;220.0;1
933;26000.0;60;53;80;1900;0.6363636363636364;400.0;0
934;11200.0;42;61;62;1800;0.8;150.0;0
935;2800.0;51;61;71;700;1.0;60.0;0
936;42500.0;36;63;56;2200;0.7;110.0;0
937;3000.0;36;62;56;300;1.0;200.0;0
938;2600.0;52;131;72;100;1.0;150.0;0
939;4100.0;63;64;83;3200;0.6956521739130435;70.0;1
940;700.0;61;63;81;3300;0.6;70.0;1
941;800.0;44;124;64;2000;0.625;20.0;1
942;1600.0;46;62;66;2300;3.0;100.0;0
943;400.0;62;63;82;3200;0.8571428571428571;50.0;1
944;600.0;51;76;71;700;0.3448275862068966;70.0;0
945;3000.0;69;70;89;800;0.8;100.0;0
946;4100.0;36;211;56;200;0.3333333333333333;200.0;0
947;1400.0;61;3138;81;3100;1.0;70.0;1
948;6200.0;56;631;76;600;2.0;300.0;1
949;10700.0;61;3493;81;3400;1.0;90.0;1
950;500.0;43;3564;63;3500;0.6666666666666666;120.0;1
951;900.0;60;56;80;1200;1.5;150.0;1
952;2700.0;61;3533;81;3500;2.0;200.0;0
953;2100.0;60;1373;80;1300;2.0;220.0;0
954;4300.0;60;52;80;2100;0.6;250.0;0
955;400.0;42;3261;62;3200;2.0;179.36;0
956;1400.0;36;109;56;100;1.0;200.0;0
957;1400.0;47;153;67;900;0.3;110.0;1
958;1800.0;60;52;80;1500;0.6666666666666666;250.0;0
959;8600.0;42;2225;62;2200;1.0;100.0;0
960;1200.0;60;78;80;1400;2.25;200.0;0
961;1000.0;48;59;68;400;0.45454545454545453;70.0;1
962;5400.0;73;65;93;2200;1.0;600.0;1
963;2700.0;60;52;80;1800;3.6666666666666665;400.0;1
964;1900.0;54;55;74;600;0.5588235294117647;250.0;0
965;5400.0;58;2773;78;2700;2.0;100.0;1
966;1400.0;64;52;84;600;0.6;200.0;0
967;3600.0;58;78;78;600;0.5384615384615384;180.0;0
968;2200.0;41;171;61;1700;10.5;170.0;0
969;2200.0;54;59;74;200;0.375;180.0;0
970;5500.0;37;63;57;800;0.5;275.0;0
971;3900.0;36;152;56;100;1.0;190.0;0
972;1300.0;48;64;68;3700;0.625;100.0;1
973;7200.0;60;94;80;400;3.3333333333333335;300.0;0
974;1600.0;43;64;63;600;0.4444444444444444;180.0;1
975;2100.0;60;67;80;1100;1.5;185.0;0
976;4000.0;60;53;80;1300;1.3333333333333333;130.0;1
977;4500.0;37;52;57;3100;0.9473684210526315;100.0;0
978;3900.0;49;244;69;200;0.5;170.0;0
979;2500.0;51;55;71;2600;0.6363636363636364;200.0;0
980;9600.0;60;71;80;1500;1.6666666666666667;300.0;0
981;4600.0;60;53;80;1500;0.8;250.0;1
982;7700.0;60;61;80;2200;2.2;150.0;0
983;8600.0;45;68;65;200;1.3333333333333333;500.0;1
984;6800.0;58;69;78;1700;0.6;150.0;0
985;5500.0;52;972;72;1000;2.0;150.0;0
986;8000.0;38;87;58;600;0.6;500.0;0
987;6500.0;56;58;76;2000;0.7586206896551724;100.0;1
988;3300.0;57;63;77;2400;1.6428571428571428;275.0;1
989;10500.0;56;3600;76;3600;0.4;125.0;0
990;2600.0;43;93;63;900;0.6666666666666666;200.0;0
991;9200.0;31;972;51;900;1.0;543.0;0
992;2600.0;61;55;81;3400;0.6341463414634146;150.0;0
993;6500.0;42;57;62;200;0.6666666666666666;700.0;1
994;6200.0;56;59;76;2500;1.0;85.0;1
995;600.0;59;59;79;600;0.6470588235294118;100.0;0
996;4100.0;52;59;72;700;0.8125;120.0;1
997;500.0;61;59;81;4100;0.75;150.0;0
998;1800.0;49;127;69;100;1.0;160.0;0
999;5100.0;61;72;81;2000;1.0;150.0;1
1000;5900.0;60;64;80;1700;1.0;300.0;0
1001;900.0;60;52;80;1200;0.6;110.0;1
1002;5600.0;45;723;65;700;2.0;150.0;0
1003;6700.0;66;2262;86;2200;2.0;200.0;1
1004;1800.0;42;99;62;2100;0.30434782608695654;150.0;0
1005;4200.0;39;58;59;200;1.3333333333333333;400.0;1
1006;4100.0;60;696;80;2300;2.0;120.0;1
1007;6300.0;73;73;93;500;0.8333333333333334;175.0;0
1008;1800.0;48;464;68;400;1.0;160.0;0
1009;2700.0;67;64;87;500;0.6;400.0;1
1010;25000.0;60;1168;80;1100;2.0;800.0;0
1011;3700.0;55;158;75;100;0.5;180.0;0
1012;2800.0;60;57;80;900;2.0;200.0;0
1013;16700.0;56;59;76;3000;0.7916666666666666;250.0;1
1014;3000.0;48;69;68;600;0.6470588235294118;200.0;1
1015;3000.0;44;52;64;600;0.5;200.0;0
1016;3600.0;35;222;55;200;1.0;500.0;0
1017;3800.0;60;243;80;1200;4.0;300.0;0
1018;1300.0;35;618;55;600;1.0;300.0;1
1019;4200.0;45;53;65;600;0.52;150.0;0
1020;3300.0;61;77;81;3000;1.0;125.0;1
1021;6700.0;69;3450;89;3400;0.5;130.0;1
1022;2900.0;42;67;62;100;0.75;200.0;0
1023;1100.0;61;61;81;2200;0.5;150.0;1
1024;4500.0;52;133;72;100;0.3333333333333333;300.0;0
1025;1000.0;61;2689;81;2700;1.0;80.0;1
1026;4000.0;50;3302;70;3300;1.0;125.0;0
1027;1600.0;61;66;81;2300;0.6595744680851063;80.0;1
1028;14500.0;60;77;80;1500;1.2;250.0;1
1029;600.0;65;288;85;200;0.5;100.0;1
1030;1100.0;43;121;63;100;1.0;200.0;0
1031;1000.0;60;75;80;3200;6.0;150.0;0
1032;4100.0;60;1751;80;1700;2.0;180.0;0
1033;5100.0;71;78;91;2400;0.9285714285714286;120.0;1
1034;5100.0;59;58;79;700;1.0;500.0;0
1035;17300.0;56;58;76;1200;0.6470588235294118;200.0;0
1036;2400.0;39;55;59;200;0.30434782608695654;175.0;0
1037;800.0;44;1443;64;1400;0.5;125.0;1
1038;1000.0;46;64;66;700;1.25;50.0;0
1039;4500.0;42;82;62;800;1.0;200.0;0
1040;3400.0;74;591;94;600;2.0;350.0;1
1041;1800.0;44;134;64;100;1.0;175.0;0
1042;800.0;28;86;48;600;0.5384615384615384;100.0;0
1043;6400.0;53;63;73;600;1.0;200.0;0
1044;1600.0;68;98;88;700;0.75;175.0;1
1045;2400.0;38;197;58;100;1.0;175.0;0
1046;600.0;36;78;56;600;0.875;100.0;0
1047;3300.0;52;80;72;400;0.8333333333333334;200.0;0
1048;3300.0;60;68;80;700;1.5;250.0;0
1049;1700.0;36;66;56;500;0.75;165.0;1
1050;2300.0;45;82;65;800;0.6666666666666666;120.0;1
1051;1600.0;49;60;69;200;0.5;200.0;0
1052;15900.0;58;76;78;3000;0.6153846153846154;150.0;1
1053;1700.0;42;3521;62;3500;2.0;200.0;1
1054;3000.0;67;56;87;100;0.75;300.0;0
1055;1200.0;60;57;80;2000;1.0;100.0;0
1056;3500.0;53;650;73;600;1.0;70.0;0
1057;4300.0;54;60;74;100;0.5714285714285714;400.0;1
1058;6300.0;65;83;85;3500;0.8695652173913043;100.0;1
1059;5500.0;44;140;64;100;1.0;150.0;0
1060;7400.0;60;230;80;200;1.0;260.0;0
1061;1300.0;41;62;61;200;0.6;120.0;0
1062;5200.0;68;81;88;600;1.3636363636363635;150.0;1
1063;4600.0;51;71;71;800;0.5;195.0;0
1064;1600.0;54;3279;74;3200;1.0;230.0;0
1065;2600.0;28;933;48;900;1.0;250.0;0
1066;5600.0;26;58;46;700;0.875;150.0;0
1067;3000.0;33;352;53;300;1.0;250.0;0
1068;12900.0;60;763;80;1700;2.0;80.0;0
1069;35800.0;71;2359;91;2300;1.0;250.0;0
1070;2200.0;74;364;94;600;7.0;220.0;1
1071;1400.0;55;63;75;700;0.5;130.0;1
1072;8900.0;60;79;80;900;0.375;160.0;0
1073;2400.0;50;870;70;800;1.0;500.0;0
1074;2100.0;60;91;80;1100;2.5;100.0;0
1075;23800.0;60;279;80;1500;7.0;200.0;0
1076;5700.0;53;83;73;400;0.5714285714285714;150.0;1
1077;4700.0;42;84;62;2300;0.6666666666666666;120.0;1
1078;3200.0;45;64;65;100;1.0;250.0;1
1079;18100.0;60;59;80;1900;1.3333333333333333;150.0;1
1080;8600.0;59;58;79;900;1.0769230769230769;150.0;1
1081;13100.0;61;57;81;200;0.5;250.0;0
1082;500.0;56;85;76;6100;0.8823529411764706;100.0;0
1083;1100.0;45;3250;65;3200;2.0;220.0;1
1084;2100.0;60;64;80;100;1.0;300.0;0
1085;9100.0;59;79;79;100;0.6666666666666666;150.0;1
1086;600.0;61;58;81;2000;0.4074074074074074;100.0;1
1087;700.0;56;661;76;800;1.0;150.0;0
1088;29100.0;60;58;80;1500;1.0;300.0;0
1089;4200.0;36;51;56;700;0.6666666666666666;1000.0;0
1090;2700.0;42;79;62;500;1.0;200.0;0
1091;1900.0;61;4132;81;4300;0.5;150.0;0
1092;800.0;63;59;83;900;0.28888888888888886;120.0;1
1093;1700.0;55;52;75;700;0.6666666666666666;120.0;0
1094;14600.0;60;52;80;1900;0.8333333333333334;250.0;0
1095;700.0;80;59;100;1100;0.9090909090909091;70.0;0
